22,751740443610906	16,5940859826047	G5II
23,319766415798608	17,059650736333715	B9III
22,45605586976039	5,737616658603764	K9II
21,873124459004543	4,700242993640924	O2VI
23,425879886978525	10,70057849068251	A7III
24,0960709409201	11,663769490166551	K6II
22,99845915733809	17,299381036449	F6V
22,398604662522033	17,01446350978726	B9VII
23,22634640867815	17,45330142622321	B6III
22,925082186436406	16,383794541236245	A1VII
22,814484654177562	16,375250437993774	O1III
22,863011173496275	4,871574134855966	B7III
22,993694925961822	5,815979630595859	M9II
22,220832772167537	4,810252374210902	M9VI
24,020445560959246	11,409727171047168	A9V
21,979395904332453	4,765750783932841	O8I
23,22675945185797	17,69016849581098	K5II
22,408603463857116	5,610311273100169	A6III
24,182036901751967	10,876009165156047	B9IV
22,875076063273138	16,377510795072443	M5VII
22,485101757900267	5,142410090860257	M5II
22,91887351227465	11,31896950796052	B6II
21,764778869799077	4,776994712260026	F8II
22,700329644287123	16,26002595765437	F5VI
23,78380107989488	10,962080294323842	M3VII
23,261854843922134	11,607551829487543	K6VII
22,50666381429953	16,66268511178547	K5VI
23,823474117343206	11,6631053563432	B6VI
23,81631425468228	11,505765847430204	K2V
22,64233759333268	5,320698178841267	F7VI
22,202243825537103	5,760808423957589	A2I
23,278750010514948	11,73097176986285	A3I
23,89109722532237	11,627779882274407	M6V
23,62923735859188	10,723460269944537	B6I
22,384294126486214	17,12643792086014	M8IV
22,935550661447234	17,03735283917047	M7V
22,273441312938058	16,669763180202118	M1IV
22,817085338423674	17,530038494514596	B6VII
22,948660171153712	11,009941100924397	B7V
22,091735574188004	6,016947273806377	B2IV
22,543324686618163	5,333205571489603	M2IV
23,344768784679044	16,51393054901045	M5I
22,62837748662462	16,979673790983874	K5II
23,41947983549322	11,413466971019519	O2VII
22,295804826229684	17,50106130771027	M1IV
22,277747922672116	16,633449225854157	F7IV
22,604843556544385	16,326815810172906	K8VII
22,88861485626486	17,880182956847175	M5I
22,536931945976555	5,993077967545466	F8II
22,980543045980063	11,832496491952835	M3VII
22,170229057163954	4,829289014451284	M7IV
23,666057170920254	10,773474647412746	M8V
23,486601620616575	17,49957841770512	G7IV
22,803079488101552	5,625754718048006	O4II
22,047584284741255	5,922297922974358	O8III
22,56702812690666	16,498789590710373	O3III
22,792969944618374	17,196462926036887	M5II
23,46887018335974	10,622981994806093	B4II
